Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
97,159.0663,159.06628297154109,159.06628233291582,1336369.5,nan,866586.5,9.45,-1,0.00401483744437037,0.999997075247472,0.0,0.5999982451484831,2.0,1.7142857142857142,0.5714285714285714,O4,de-protonated,0,,C7 H12 O4,7,12,4,,,,,
112,163.097641,163.09760934181017,163.0975824618718,1338495.1,nan,659022.1,9.43,-1,0.1648089318967309,0.9950836188390635,0.0,0.5970501713034381,0.0,2.2857142857142856,0.5714285714285714,O4,de-protonated,0,,C7 H16 O4,7,16,4,,,,,
192,211.134228,211.13402201710247,211.1339679712561,1222970.9,nan,365378.2,7.71,-1,0.255978925958844,0.9881809370139456,0.0,0.5929085622083673,3.0,1.6666666666666667,0.25,O3,de-protonated,0,,C12 H20 O3,12,20,3,,,,,
197,213.113552,213.1133388341384,213.11323252634983,1147000.8,nan,476902.5,7.07,-1,0.4988324155667044,0.9558535555107923,0.0,0.5735121333064753,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,
203,215.092812,215.09259165140662,215.0924970814435,6839620.5,nan,486160.1,53.95,-1,0.4396711387320266,0.9655320577310141,0.0,0.5793192346386085,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
207,217.072095,217.07186746859134,217.07176163653722,3853853.0,nan,505849.5,29.33,-1,0.48754408827635226,0.957786664259249,0.0,0.5746719985555494,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
210,219.030238,219.03000336249312,219.02989682353152,1411962.6,nan,444701.0,9.19,-1,0.48641287398724775,0.9579781562763843,0.0,0.5747868937658306,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,
211,219.066622,219.06638723045563,219.06628233291582,1544968.4,nan,615707.0,10.29,-1,0.4788392750192895,0.9592497271972709,0.0,0.5755498363183625,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,
214,221.00947,221.00922817986293,221.0091613786252,1472236.4,nan,565411.4,9.62,-1,0.3022555142291403,0.9835597791794936,0.0,0.5901358675076961,8.0,0.6,0.6,O6,de-protonated,0,,C10 H6 O6,10,6,6,,,,,
215,221.045873,221.0456310477565,221.0455468880095,2719226.5,nan,542985.0,19.83,-1,0.38073486742844065,0.9740402738762113,0.0,0.5844241643257267,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
219,223.025131,223.02488186503194,223.02481144310323,2151928.3,nan,423134.9,15.18,-1,0.31575827037300247,0.9820716301709849,0.0,0.5892429781025909,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,
221,223.061539,223.06128973290737,223.0611969524875,2025222.4,nan,509534.2,14.14,-1,0.41594154935990524,0.9690956514470053,0.0,0.5814573908682031,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,
225,225.040766,225.04050955029533,225.04046150758123,3171344.0,nan,504685.2,23.37,-1,0.21348478303271687,0.9917644391453105,0.0,0.5950586634871863,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,
227,225.07717,225.07691341818526,225.0768470169655,3631134.3,nan,499458.7,27.11,-1,0.29501577187833783,0.9843317834828526,0.0,0.5905990700897115,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,
229,227.05645,227.0561862353809,227.05611157205922,5113651.0,nan,491956.2,39.16,-1,0.32883202813759876,0.9805710845863024,0.0,0.5883426507517814,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,
232,227.129253,227.1289889711789,227.12888259082783,2095696.1,nan,456622.7,14.61,-1,0.46836998384745476,0.9609773125350926,0.0,0.5765863875210555,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,
236,229.020962,229.02069110616955,229.0206092432384,1214220.1,nan,323266.6,7.38,-1,0.3574478795789041,0.9770831581256285,0.0,0.586249894875377,5.0,1.375,0.25,N2 S1 P1 O2,de-protonated,0,,C8 H11 O2 S1 N2 P1,8,11,2,1,2,,,1
237,229.035711,229.03544005264544,229.03537612715292,1168210.1,nan,391919.7,7.01,-1,0.27910750560475145,0.9859643965026007,0.0,0.5915786379015604,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,,
239,229.072139,229.07186792044828,229.07176163653722,7255649.0,nan,454393.6,56.18,-1,0.4639764862618374,0.9616918353377377,0.0,0.5770151012026427,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,,
241,229.108507,229.10823578846887,229.10814714592152,9098864.0,nan,500659.7,71.07,-1,0.38690264164809096,0.48660192265020785,0.8929744756128384,0.6491509438352601,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,,
243,229.144864,229.14459265652937,229.14453265530582,10790526.0,nan,480733.9,84.73,-1,0.2618488115336003,0.9912823692636674,0.9806888009912728,0.9870449419547096,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,
245,230.148201,230.14792601542078,230.1478874903781,1683223.8,nan,519029.6,11.16,-1,0.16739255393117844,0.9949286622176646,0.9806888009912728,0.9892327177271079,2.0,2.0,0.36363636363636365,13C1 O4,de-protonated,1,243,C11 H22 O4 13C1,11,22,4,,,1,,
246,231.051381,231.0511027377818,231.0510261916309,1712522.3,nan,373712.8,11.4,-1,0.33129543787387283,0.9802817946698048,0.0,0.5881690768018829,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,,
247,231.087776,231.08749760570439,231.0874117010152,7214489.0,nan,483153.5,55.84,-1,0.37174110238015334,0.975237101469427,0.0,0.5851422608816562,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,,
248,231.124175,231.1238964736125,231.12379721039952,4529064.0,nan,460382.5,34.15,-1,0.42948071194654086,0.967085008119386,0.0,0.5802510048716316,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,,
250,232.044092,232.04381013523496,232.0437732403794,2038051.9,nan,497182.1,14.02,-1,0.15899955012570827,0.9954233267527061,0.0,0.5972539960516237,8.0,0.9166666666666666,0.16666666666666666,N1 S1 O2,de-protonated,0,,C12 H11 O2 S1 N1,12,11,2,1,1,,,
253,233.082229,233.08194336783725,233.0819323973938,1539538.8,nan,563090.5,9.99,-1,0.047066897583803426,0.9995981187987976,0.0,0.5997588712792785,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,,
254,233.103388,233.10310229105124,233.1030617654932,1221339.5,nan,528971.3,7.42,-1,0.17385253427283204,0.9945307781752131,0.0,0.5967184669051279,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,,
255,233.154981,233.15469510382033,233.15470341616242,2885873.0,nan,441962.0,20.87,-1,-0.03565161657697627,0.9997693984599931,0.0,0.5998616390759959,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,
257,235.025165,235.02487231692515,235.02481144310323,2227455.8,nan,423786.0,15.43,-1,0.25901019364291994,0.9879010703720698,0.0,0.5927406422232419,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,
258,235.061563,235.0612701848369,235.0611969524875,3463183.3,nan,492510.3,25.34,-1,0.3115458882322253,0.9825426151347791,0.0,0.5895255690808675,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,,
260,235.097974,235.0976810527014,235.0975824618718,2000414.5,nan,504097.3,13.61,-1,0.4193613075987423,0.9685934854539486,0.0,0.5811560912723691,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,,
262,237.040832,237.0405320020724,237.04046150758123,5187412.5,nan,442709.9,39.16,-1,0.29739433822723815,0.984080144714829,0.0,0.5904480868288974,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,
265,237.077215,237.07691487003856,237.0768470169655,5131108.0,nan,472749.2,38.71,-1,0.2862070839738979,0.985246635785372,0.0,0.5911479814712232,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,,
267,237.113589,237.11328873803737,237.11323252634983,2144371.3,nan,488333.9,14.76,-1,0.2370668517183329,0.9898542768720283,0.0,0.593912566123217,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,
268,238.072482,238.072178258216,238.0720959891585,1456907.9,nan,470494.7,9.24,-1,0.34556362925706485,0.978565501476968,0.0,0.5871393008861807,6.0,1.1818181818181819,0.45454545454545453,N1 O5,de-protonated,0,,C11 H13 O5 N1,11,13,5,,1,,,
269,239.020036,239.01972881954387,239.01972606267492,4932257.5,nan,426979.7,37.11,-1,0.01153406456113652,0.9999758613297187,0.0,0.5999855167978312,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,
270,239.056443,239.0561356874229,239.05611157205922,6853297.0,nan,456940.7,52.51,-1,0.10087741964771478,0.9981552357904314,0.0,0.5988931414742589,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,
273,239.092837,239.09252955534913,239.0924970814435,7720641.0,nan,441350.1,59.46,-1,0.13582151690363062,0.9966583240490147,0.0,0.5979949944294087,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,
274,239.129242,239.12893442323545,239.12888259082783,6544080.5,nan,450647.7,50.03,-1,0.21675511155115293,0.9915112710447429,0.0,0.5949067626268457,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,,
275,239.16561,239.16530229125598,239.1652681002121,1193568.1,nan,365153.1,7.13,-1,0.14295990447181597,0.9962985037414225,0.0,0.5977791022448534,3.0,1.7142857142857142,0.21428571428571427,O3,de-protonated,0,,C14 H24 O3,14,24,3,,,,,
277,240.051776,240.05146507536082,240.05136054425222,1343069.4,nan,451257.8,8.26,-1,0.43545309790178555,0.9661789716075496,0.0,0.5797073829645297,6.0,1.1,0.6,N1 O6,de-protonated,0,,C10 H11 O6 N1,10,11,6,,1,,,
278,240.088041,240.0877299437552,240.0877460536365,1491565.0,nan,438804.7,9.44,-1,-0.06709997309635295,0.9991833778928506,0.0,0.5995100267357103,5.0,1.3636363636363635,0.45454545454545453,N1 O5,de-protonated,0,,C11 H15 O5 N1,11,15,5,,1,,,
279,241.035765,241.0354505044661,241.03537612715292,4078086.5,nan,460247.3,30.02,-1,0.3085742614968406,0.9828712002856258,0.0,0.5897227201713755,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,,
280,241.053917,241.05360243859252,241.05362344925268,1235726.5,nan,442576.2,7.4,-1,-0.08716176866440886,0.9986224524640033,0.0,0.5991734714784019,10.0,0.8461538461538461,0.07692307692307693,N2 P1 O1,de-protonated,0,,C13 H11 O1 N2 P1,13,11,1,,2,,,1
281,241.07217,241.07185537235242,241.07176163653722,8612374.0,nan,453692.0,66.1,-1,0.38882951102334035,0.9729399310637803,0.0,0.5837639586382681,5.0,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,,C11 H14 O6,11,14,6,,,,,
282,241.108536,241.10822124038023,241.10814714592152,6326822.0,nan,452556.8,47.91,-1,0.3073079843540822,0.9830102940365205,0.0,0.5898061764219122,4.0,1.5,0.4166666666666667,O5,de-protonated,0,,C12 H18 O5,12,18,5,,,,,
284,241.1449,241.14458510841536,241.14453265530582,2315317.8,nan,477134.4,15.99,-1,0.217517307793401,0.991451723001724,0.0,0.5948710338010343,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,,
286,242.067394,242.0670757606859,242.06701060873021,1966534.3,nan,490879.4,13.21,-1,0.2691484292605262,0.9869417071194273,0.0,0.5921650242716564,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,,
289,242.176542,242.17622336458797,242.1761671368831,5880822.0,nan,434572.4,44.36,-1,0.23217687165130613,0.9902664892851245,0.0,0.5941598935710747,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,,
290,243.051437,243.0511151895952,243.0510261916309,3846515.0,nan,413484.4,28.17,-1,0.3661698767219475,0.9759648490253527,0.0,0.5855789094152116,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,,
291,243.087821,243.08749905755772,243.0874117010152,8067459.0,nan,443651.0,61.76,-1,0.35936267491949103,0.976839849205936,0.0,0.5861039095235616,4.0,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,,C11 H16 O6,11,16,6,,,,,
293,243.124163,243.12384092567265,243.12379721039952,6902163.0,nan,457289.1,52.48,-1,0.1798066402306225,0.9941508595553462,0.0,0.5964905157332077,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,,
295,243.160517,243.16019479374404,243.16018271978382,11685283.0,nan,421345.5,90.55,-1,0.049654347541240276,0.9983536446931949,0.986578372303141,0.9936435357371733,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,,
297,244.163894,244.16356815249029,244.1635375548561,1862746.0,nan,453826.5,12.38,-1,0.12531614869954066,0.9971545609066648,0.986578372303141,0.9929240854652552,2.0,2.0,0.3333333333333333,13C1 O4,de-protonated,1,295,C12 H24 O4 13C1,12,24,4,,,1,,
299,245.04593,245.04560095158288,245.0455468880095,1229789.5,nan,648850.2,7.34,-1,0.22062663067896868,0.9912066732001958,0.0,0.5947240039201175,9.0,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,,C13 H10 O5,13,10,5,,,,,
300,245.049313,245.04898393930597,245.0489181913795,1466335.0,nan,363090.5,9.22,-1,0.2683053120803664,0.9870228578089095,0.0,0.5922137146853457,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,,
301,245.066997,245.06666787513075,245.0666762561089,4213479.0,nan,439881.0,31.08,-1,-0.03419876699117417,0.9997878081771204,0.0,0.5998726849062722,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,
302,245.103417,245.10308774296263,245.1030617654932,12775671.0,nan,427900.2,98.43,-1,0.10598590337018163,0.9942229192879442,0.9790588265768451,0.9881572822035045,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,
303,245.139811,245.13948161088885,245.1394472748775,4042502.8,nan,412641.0,29.49,-1,0.14006726261629837,0.9964465162279714,0.0,0.5978679097367828,2.0,1.8333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H22 O5,12,22,5,,,,,
304,246.106806,246.10647310166536,246.1064166005655,1203377.3,nan,603165.4,7.07,-1,0.22957995424586372,0.9904819780444449,0.9790588265768451,0.985912717457405,3.0,1.8,0.6,13C1 O6,de-protonated,1,302,C10 H18 O6 13C1,10,18,6,,,1,,
305,247.025189,247.02485276885471,247.02481144310323,2467399.8,nan,421280.8,17.05,-1,0.16729392987193611,0.9949346211453985,0.0,0.5969607726872391,9.0,0.6666666666666666,0.5,O6,de-protonated,0,,C12 H8 O6,12,8,6,,,,,
308,247.061539,247.0612026369406,247.0611969524875,2675287.8,nan,435811.9,18.69,-1,0.023008279609861126,0.9999039491387627,0.0,0.5999423694832576,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,
310,247.082637,247.08230056037598,247.0823263205869,3394145.3,nan,443767.6,24.36,-1,-0.10425760231772227,0.9980296603875083,0.0,0.598817796232505,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,
311,247.097998,247.09766150463093,247.0975824618718,1263720.0,nan,483435.6,7.54,-1,0.31988479344070664,0.9816043350587873,0.0,0.5889626010352723,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,
313,247.119092,247.11875542808085,247.1187118299712,3278961.3,nan,441911.4,23.45,-1,0.17642577253156214,0.9943681372695039,0.0,0.5966208823617023,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,
314,249.004507,249.0041635859124,249.0040759981969,1914807.9,nan,491208.1,12.68,-1,0.3517521356279381,0.9777995715527529,0.0,0.5866797429316517,9.0,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,,C11 H6 O7,11,6,7,,,,,
315,249.040834,249.04049045408178,249.04046150758123,5522376.0,nan,430050.2,41.16,-1,0.11623211896645241,0.9975516475146707,0.0,0.5985309885088024,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,
317,249.059451,249.0591073865207,249.0590889522361,1491920.4,nan,466724.6,9.34,-1,0.07401570723685828,0.9990064590294724,0.0,0.5994038754176834,7.0,1.0769230769230769,0.23076923076923078,S1 O3,de-protonated,0,,C13 H14 O3 S1,13,14,3,1,,,,
318,249.077252,249.0769083219209,249.0768470169655,4537304.5,nan,466128.2,33.38,-1,0.24612867933420657,0.9890681524546479,0.0,0.5934408914727887,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,,
321,249.113615,249.11327118995965,249.11323252634983,2261992.5,nan,503218.5,15.42,-1,0.15520496210535045,0.995638696981168,0.0,0.5973832181887008,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,
323,249.153379,249.15303504565614,249.1529893391041,1591546.4,nan,547021.4,10.12,-1,0.1834477369300348,0.993912299856868,0.0,0.5963473799141208,0.0,2.1666666666666665,0.25,S1 O3,de-protonated,0,,C12 H26 O3 S1,12,26,3,1,,,,
324,250.072533,250.07218571004753,250.0720959891585,1238037.3,nan,449873.6,7.33,-1,0.3587800897240475,0.9769140082143785,0.0,0.5861484049286271,7.0,1.0833333333333333,0.4166666666666667,N1 O5,de-protonated,0,,C12 H13 O5 N1,12,13,5,,1,,,
326,251.020093,251.01974227135364,251.01972606267492,4771646.0,nan,422873.3,35.22,-1,0.06457133457156983,0.9992437435658069,0.0,0.5995462461394842,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,
