Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P
170,205.961946,205.9617672827343,205.96171464131768,1165851.5,nan,343059.2,7.36,-1,0.25558835870757846,0.9882167628851812,0.0,0.5929300577311087,4.0,1.5,0.25,N3 S2 P1 O1,de-protonated,0,,C4 H6 O1 S2 N3 P1,4,6,1,2,3,,1
203,217.072071,217.07185881425622,217.07176163653722,5111658.5,nan,484589.0,40.09,-1,0.4476755440976136,0.9642885081447986,0.0,0.5785731048868792,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,
206,219.030141,219.02992291570666,219.02989682353152,1403973.9,nan,537704.6,9.22,-1,0.11912608975302677,0.9974283694310098,0.0,0.5984570216586058,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,
211,221.045848,221.04562384352968,221.0455468880095,2762050.3,nan,523333.1,20.4,-1,0.34814327298067826,0.9782478075102183,0.0,0.586948684506131,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,
213,221.082267,221.08204273382,221.0819323973938,11805008.0,nan,484351.4,95.23,-1,0.4990748225914568,0.9757238489983742,0.9932591876570322,0.9827379844618375,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,
215,222.085549,222.08532171150281,222.0852872324661,1442512.9,nan,433360.5,9.47,-1,0.1552513322398915,0.9956360962596309,0.9932591876570322,0.9946853328185915,6.0,1.2727272727272727,0.36363636363636365,13C1 O4,de-protonated,1,213,C11 H14 O4 13C1,11,14,4,,,1,
216,223.025139,223.02490888105336,223.02481144310323,1479739.6,nan,489281.4,9.78,-1,0.4368928708022462,0.9659588084340303,0.0,0.5795752850604181,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,
217,223.061512,223.06128177148221,223.0611969524875,2458441.8,nan,442421.0,17.88,-1,0.3802498859802552,0.9741055037240727,0.0,0.5844633022344435,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,
219,223.09786,223.09762966198642,223.0975824618718,1774679.8,nan,525687.5,12.22,-1,0.21156712720529106,0.9919111313762596,0.0,0.5951466788257558,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,
221,225.029192,225.02895584398323,225.0290659270367,1162952.9,nan,465304.9,7.11,-1,-0.48919482031151135,0.9575064990810213,0.0,0.5745038994486127,1.0,2.5,0.16666666666666666,N2 S2 P1 O1,de-protonated,0,,C6 H15 O1 S2 N2 P1,6,15,1,2,2,,1
222,225.040742,225.04050580918965,225.04046150758123,2269517.5,nan,466044.9,16.21,-1,0.19686063621352246,0.9929927834701106,0.0,0.5957956700820664,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,
223,225.077165,225.0769286994679,225.0768470169655,3489627.8,nan,505607.8,26.24,-1,0.36290939514333176,0.976385903388452,0.0,0.5858315420330712,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,
224,225.11356,225.11332358983051,225.11323252634983,1317226.0,nan,652378.3,8.38,-1,0.4045230023107696,0.9707444223806464,0.0,0.5824466534283879,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,
225,227.056416,227.0561737371121,227.05611157205922,3807849.3,nan,529975.2,28.85,-1,0.27378718166513266,0.9864907911450204,0.0,0.5918944746870122,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,
226,227.09283,227.09258762741743,227.0924970814435,6927991.5,nan,490669.5,54.52,-1,0.3987184741748786,0.971566013046616,0.0,0.5829396078279696,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,
227,227.129198,227.12895551786136,227.12888259082783,3091590.0,nan,464104.9,22.96,-1,0.321082165758003,0.9814676487822519,0.0,0.5888805892693512,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,
229,229.035634,229.03538577485563,229.03537612715292,1229695.9,nan,520320.3,7.59,-1,0.04212319893340191,0.9996780958256846,0.0,0.5998068574954107,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,
230,229.072098,229.0718496650104,229.07176163653722,7841166.5,nan,485804.1,61.63,-1,0.3842833903116087,0.9735606031712756,0.0,0.5841363619027653,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,
231,229.108467,229.1082185554513,229.10814714592152,11775389.0,nan,470154.0,93.78,-1,0.3116848119818965,0.97916360258269,0.9792694284073835,0.9792059329125674,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,
232,229.144837,229.1445884458892,229.14453265530582,14097836.0,nan,448459.5,112.76,-1,0.24347333424094633,0.9788134479100995,0.9961401380614033,0.9857441239706211,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,
234,230.111838,230.11158653286603,230.11150198099378,1724721.4,nan,484419.0,11.64,-1,0.36743870480460844,0.9758000257596964,0.9792694284073835,0.9771877868187713,3.0,1.8,0.5,13C1 O5,de-protonated,1,231,C10 H18 O5 13C1,10,18,5,,,1,
235,230.148236,230.14798442321958,230.1478874903781,1913152.1,nan,478282.6,13.18,-1,0.4211763250560375,0.9683254000109329,0.9961401380614033,0.9794512952311212,2.0,2.0,0.36363636363636365,13C1 O4,de-protonated,1,232,C11 H22 O4 13C1,11,22,4,,,1,
238,231.051394,231.05113970251898,231.0510261916309,1676461.9,nan,544758.0,11.24,-1,0.49128060559306186,0.9571512595440771,0.0,0.5742907557264463,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,
