Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
127,190.957605,190.95734102074528,190.95734028008383,2855836.5,nan,656528.2,22.08,-1,0.003878674930907713,0.9999972702680566,0.0,0.5999983621608339,4.0,1.0,0.8,S1 P1 O4,de-protonated,0,,C5 H5 O4 S1 P1,5,5,4,1,,,,1
189,221.046037,221.04563859388387,221.0455468880095,2407438.3,nan,466469.8,17.47,-1,0.41487320439159053,0.969251740036074,0.0,0.5815510440216444,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
192,223.020456,223.0200487727213,223.0199405379958,1613042.3,nan,619163.1,10.89,-1,0.48531411693970605,0.9581637645978586,0.0,0.5748982587587151,2.0,1.8571428571428572,0.5714285714285714,S1 P1 O4,de-protonated,0,,C7 H13 O4 S1 P1,7,13,4,1,,,,1
195,223.09809,223.0976824258739,223.0975824618718,2008847.5,nan,527262.0,14.17,-1,0.4480729956202948,0.9642262183262178,0.0,0.5785357309957306,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,
196,223.134483,223.13407526327995,223.1339679712561,1274781.3,nan,510711.5,8.09,-1,0.48084128479815835,0.9589153761361799,0.0,0.575349225681708,4.0,1.5384615384615385,0.23076923076923078,O3,de-protonated,0,,C13 H20 O3,13,20,3,,,,,
198,224.093342,224.09292997936095,224.0928314340648,1897865.1,nan,469214.6,13.16,-1,0.43975211303967354,0.965519582088899,0.0,0.5793117492533394,5.0,1.3636363636363635,0.36363636363636365,N1 O4,de-protonated,0,,C11 H15 O4 N1,11,15,4,,1,,,
199,225.040973,225.04055674560556,225.04046150758123,3566323.3,nan,533825.7,26.87,-1,0.42320400380925893,0.9680246227834526,0.0,0.5808147736700715,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,
200,225.077351,225.0769345830786,225.0768470169655,4519169.0,nan,474122.6,34.71,-1,0.38904984794995423,0.9729096735919235,0.0,0.5837458041551541,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,
204,226.072625,226.07220413646738,226.0720959891585,1538944.3,nan,581009.0,10.2,-1,0.4783753094590502,0.9593270305024212,0.0,0.5755962183014527,5.0,1.3,0.5,N1 O5,de-protonated,0,,C10 H13 O5 N1,10,13,5,,1,,,
205,227.020193,227.01976790299346,227.0197260626749,1297391.6,nan,494113.8,8.22,-1,0.1843025683230647,0.9938556076958516,0.0,0.5963133646175109,6.0,0.8888888888888888,0.7777777777777778,O7,de-protonated,0,,C9 H8 O7,9,8,7,,,,,
206,227.056605,227.05617974031463,227.05611157205922,4626429.5,nan,464748.8,35.58,-1,0.30022647238277045,0.9837779706788857,0.0,0.5902667824073314,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,
207,227.093034,227.09260857755984,227.0924970814435,8092684.0,nan,486214.1,64.08,-1,0.4909722592316942,0.9572038622965048,0.0,0.5743223173779028,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,,
