Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,17O
57,143.013776,143.01380079623632,143.0138528358604,1087397.6,nan,557440.5,7.22,-1,-0.3638782051407773,0.9762611668444587,0.0,0.5857567001066752,8.0,0.4444444444444444,0.2222222222222222,O2,de-protonated,0,,C9 H4 O2,9,4,2,,,,,
77,159.066338,159.06630523992712,159.06628233291582,1927086.0,nan,568957.5,14.73,-1,0.14400922032881763,0.9962440694152883,0.0,0.597746441649173,2.0,1.7142857142857142,0.5714285714285714,O4,de-protonated,0,,C7 H12 O4,7,12,4,,,,,
200,217.072107,217.07186626079098,217.07176163653722,6215707.5,nan,516838.2,48.88,-1,0.4819800280638645,0.9587246270663717,0.0,0.575234776239823,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
204,219.066589,219.06634110959465,219.06628233291582,1327629.4,nan,419756.1,8.51,-1,0.26830545623548147,0.9870228439550597,0.0,0.5922137063730358,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,
208,221.009494,221.00923914332714,221.0091613786252,1963256.1,nan,529626.7,13.67,-1,0.3518618931567232,0.9777858700110083,0.0,0.5866715220066049,8.0,0.6,0.6,O6,de-protonated,0,,C10 H6 O6,10,6,6,,,,,
210,221.0459,221.04564501279376,221.0455468880095,2925574.3,nan,629274.2,21.56,-1,0.4439120607770505,0.9648757906358503,0.0,0.5789254743815101,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
219,223.025154,223.02489191619728,223.02481144310323,2712331.0,nan,519414.7,19.81,-1,0.360825746354208,0.9766531049095336,0.0,0.5859918629457201,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,
221,223.06157,223.06130778562806,223.0611969524875,2591513.3,nan,517390.1,18.82,-1,0.4968732440581128,0.9561919517162644,0.0,0.5737151710297586,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,
224,225.040823,225.04055368903514,225.04046150758123,3185705.8,nan,519404.5,23.53,-1,0.40962168887668626,0.9700135272032615,0.0,0.5820081163219569,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,
225,225.07719,225.0769205586416,225.0768470169655,3174968.3,nan,503563.5,23.44,-1,0.3267402981533553,0.9808150977052599,0.0,0.5884890586231559,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,
226,225.113509,225.11323942842017,225.11323252634983,1746758.8,nan,425020.6,11.8,-1,0.030660438135094382,0.9998294414471421,0.0,0.5998976648682852,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,,
227,227.020058,227.01978159250677,227.0197260626749,1394245.1,nan,511330.1,8.92,-1,0.24460355426391236,0.9892024782995801,0.0,0.593521486979748,6.0,0.8888888888888888,0.7777777777777778,O7,de-protonated,0,,C9 H8 O7,9,8,7,,,,,
228,227.056453,227.05617646201284,227.05611157205922,4281172.0,nan,481411.7,32.45,-1,0.2857881832421038,0.9852894720688745,0.0,0.5911736832413247,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,
230,227.092869,227.09259233144363,227.0924970814435,6762338.5,nan,500013.4,52.68,-1,0.4194326160183048,0.9685829733631828,0.0,0.5811497840179096,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,,
231,227.129212,227.12893520113613,227.12888259082783,3821937.3,nan,472019.4,28.71,-1,0.2316319602408926,0.9903119023471223,0.0,0.5941871414082733,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,
235,229.072133,229.07184923481128,229.07176163653722,7915145.0,nan,503182.5,61.65,-1,0.3824053800345057,0.973814987655662,0.0,0.5842889925933972,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,,
237,229.108523,229.10823910433527,229.10814714592152,15802008.0,nan,486813.6,125.5,-1,0.40137557259887413,0.9795613718821636,0.9932197477620006,0.9850247222340984,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,,
238,229.144867,229.14458297402422,229.14453265530582,22271654.0,nan,466117.9,177.88,-1,0.21959379877273902,0.9880399579304469,0.9986238248470409,0.9922735046970845,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,
239,229.181268,229.18098384350876,229.1809181646901,1389749.9,nan,527181.3,8.82,-1,0.28658065943470734,0.9852083830571413,0.0,0.5911250298342847,1.0,2.0,0.23076923076923078,O3,de-protonated,0,,C13 H26 O3,13,26,3,,,,,
