Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
67,146.024736,146.02469245019614,146.0247518725314,1090188.0,nan,528329.1,7.28,-1,-0.4069333074908617,0.970399978203562,0.0,0.5822399869221372,7.0,0.625,0.25,N1 O2,de-protonated,0,,C8 H5 O2 N1,8,5,2,,1,,,
186,207.030226,207.0299825223186,207.02989682353152,1190772.3,nan,634139.9,7.53,-1,0.4139440167320844,0.9693871912686421,0.0,0.5816323147611853,7.0,0.8,0.5,O5,de-protonated,0,,C10 H8 O5,10,8,5,,,,,
187,207.066621,207.0663774030445,207.06628233291582,1221376.5,nan,566061.2,7.79,-1,0.4591289687949153,0.9624729895517664,0.0,0.5774837937310598,6.0,1.0909090909090908,0.36363636363636365,O4,de-protonated,0,,C11 H12 O4,11,12,4,,,,,
191,209.009447,209.00919703599328,209.0091613786252,1707923.4,nan,513960.0,11.86,-1,0.1706019383940885,0.9947328524283889,0.0,0.5968397114570333,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,0,,C9 H6 O6,9,6,6,,,,,
194,209.085634,209.0853837863124,209.08530370076383,1340461.6,nan,608734.6,8.78,-1,0.3830281093767671,0.9737307670633973,0.0,0.5842384602380384,0.0,2.25,0.5,S1 O4,de-protonated,0,,C8 H18 O4 S1,8,18,4,1,,,,
195,210.041086,210.04083265509436,210.0407958602025,1528311.3,nan,542169.2,10.35,-1,0.17517973927142055,0.994447187583559,0.0,0.5966683125501354,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,
197,211.025158,211.02490143008256,211.0248114431032,2587982.5,nan,569866.6,19.1,-1,0.42642843154781607,0.967543544196431,0.0,0.5805261265178585,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,,
198,211.061529,211.0612723108871,211.0611969524875,4526171.0,nan,513662.4,35.23,-1,0.357045258307078,0.9771341606261283,0.0,0.586280496375677,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,
199,211.097865,211.09760819180636,211.0975824618718,2669672.0,nan,530886.8,19.78,-1,0.12188644819671234,0.9973079727682846,0.0,0.5983847836609708,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,
203,212.020364,212.02010416858226,212.0200604152962,1414317.1,nan,528885.7,9.33,-1,0.20636389773084438,0.9923025936083038,0.0,0.5953815561649822,6.0,0.875,0.75,N1 O6,de-protonated,0,,C8 H7 O6 N1,8,7,6,,1,,,
