Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,17O
190,213.077216,213.0769517246334,213.0768470169655,5763949.5,nan,530884.3,45.2,-1,0.491408003109585,0.95712951720049,0.0,0.574277710320294,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
191,213.113599,213.11333459695123,213.11323252634983,2300027.3,nan,568190.0,16.57,-1,0.4789500876615338,0.9592312540602892,0.0,0.5755387524361735,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,
197,215.092838,215.09256665102774,215.0924970814435,10418787.0,nan,483263.4,83.11,-1,0.3234403114239655,0.4905985085522539,0.9017481179022585,0.6550583522922557,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
203,217.072135,217.0718567049007,217.07176163653722,6014296.5,nan,484582.4,46.94,-1,0.43795822531620837,0.965795464126672,0.0,0.5794772784760032,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
205,217.108532,217.1082535771694,217.10814714592152,5225830.5,nan,529047.3,40.47,-1,0.49022226605002805,0.9573316825566796,0.0,0.5743990095340077,2.0,1.8,0.5,O5,de-protonated,0,,C10 H18 O5,10,18,5,,,,,
208,219.030255,219.02996983309205,219.02989682353152,2877779.3,nan,495982.9,21.19,-1,0.3333314839503718,0.9800411274285514,0.0,0.5880246764571309,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,
209,219.06667,219.06638470529754,219.06628233291582,1867105.6,nan,519267.1,12.89,-1,0.4673123614834559,0.9611498824224225,0.0,0.5766899294534534,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,
211,219.087719,219.08743363142838,219.0874117010152,1718377.9,nan,462330.0,11.67,-1,0.10009891941637615,0.9981835733051738,0.0,0.5989101439831043,2.0,1.7777777777777777,0.6666666666666666,O6,de-protonated,0,,C9 H16 O6,9,16,6,,,,,
212,219.102975,219.1026895778891,219.1026678423001,1266543.9,nan,405254.9,7.96,-1,0.0992027583031586,0.9982159228618616,0.0,0.5989295537171169,6.0,1.2307692307692308,0.23076923076923078,O3,de-protonated,0,,C13 H16 O3,13,16,3,,,,,
214,221.009534,221.00924188702817,221.0091613786252,2227300.0,nan,570110.5,15.73,-1,0.3642763153218026,0.9762098174584387,0.0,0.5857258904750632,8.0,0.6,0.6,O6,de-protonated,0,,C10 H6 O6,10,6,6,,,,,
